Id,BIRTHDATE,DEATHDATE,SSN,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER
8c31f907-0b18-4df8-a9eb-1657965d93d6,10/27/1991,,999-11-5243,Oliver401,Davis923,M,white,nonhispanic,M
c67349f9-19e4-4f79-9203-55540b153492,1/15/2016,,999-36-7869,Melodee943,Prohaska837,,white,nonhispanic,F
adfd8b86-9ee6-4e10-b56a-c1995bd9ef61,10/1/1966,,999-29-3448,Harmony242,Christiansen251,M,black,nonhispanic,F
af1495be-5077-4087-98b1-9ff624c7582c,7/17/2008,,999-56-7613,Marion502,Toy286,,black,nonhispanic,M
61d64033-b6eb-40fd-a003-225ad15bb73b,7/21/1971,,999-31-7183,Maryland870,Welch179,M,white,nonhispanic,F
5b5bc31a-0e78-4e08-a183-e2503be440b3,3/12/1961,,999-83-6147,Chi716,Sipes176,S,white,nonhispanic,M
fa7dfb15-98af-4a78-8c9c-228dacf90153,5/20/1958,,999-58-8773,Weldon459,McGlynn426,M,white,nonhispanic,M
9c69f2d5-b7de-4634-84c5-bf3efd551f5e,5/15/1962,,999-44-5415,Danial835,D'Amore443,M,asian,nonhispanic,M
88159e4d-29e0-4f53-a821-e9cc3faf21b4,11/30/2000,,999-44-8466,Chandra831,Smith67,,white,nonhispanic,F
4e83ed9f-f2ed-4add-8434-2fc116de704b,2/5/1942,,999-44-6419,Lisha487,Mayert710,M,white,nonhispanic,F
e93ddf88-f6bf-47d5-a82c-025ba00a6790,4/23/1970,,999-77-9010,Gilbert263,Parisian75,S,white,hispanic,M
be8fc232-6d5c-4d97-9a1b-f9b17e06c3ff,8/17/1973,,999-83-8158,Soledad678,Duarte203,M,white,hispanic,F
3f2d22c9-5faf-4e71-8d83-f47071bae997,8/14/2010,,999-64-6666,Tula326,Kshlerin58,,white,nonhispanic,F
8e075015-6b2e-4cfc-bc67-a44d62c961af,8/7/1976,,999-77-3308,Aleisha941,Douglas31,M,white,nonhispanic,F
b3b436fa-3895-4085-ba32-6f1f2a9bfa7e,6/3/1959,,999-69-3267,Chong355,Hickle134,M,white,nonhispanic,M
f277460a-39c7-4b92-aa5c-cdecf71e2ac3,6/17/1999,,999-70-4404,Sun500,Pouros728,,white,nonhispanic,F
79066870-ef55-4bcb-b849-1edf3f6487cc,4/20/1998,,999-71-2502,Mayra756,Nolan344,,white,nonhispanic,F
6aa4b3c1-4b16-479e-a618-0fc47fb99f6e,1/8/1965,,999-55-7212,Leonie332,Feil794,M,white,hispanic,F
1d4f63d2-ddc0-47bc-b2cc-6f58068a5901,10/16/2014,,999-78-4113,Imogene688,Friesen796,,white,nonhispanic,F
b4a203ec-0c99-430b-ba38-5c851f04ae17,7/20/2013,,999-43-3602,Lonny638,Reinger292,,black,nonhispanic,M
60320709-0445-4112-ab79-1997cc6f3822,5/19/1948,5/11/1999,999-67-6516,Sergio619,Wolff180,M,white,nonhispanic,M
19dea027-3a86-4f26-8b69-bbe969cb67cf,5/29/1988,,999-76-7951,Rebekah348,Padberg411,M,asian,nonhispanic,F
d3c9a4bd-8b91-4844-8df2-bfce4c0eef32,10/14/2000,,999-78-3854,Thalia561,Paucek755,,white,nonhispanic,F
cb96c95a-eaf7-4e02-9631-1c967a24ea2b,11/24/1995,,999-40-4986,Eileen854,Gulgowski816,,white,nonhispanic,F
a60cf760-8aa6-49f1-a24f-dfbd10097c34,7/31/1994,,999-16-5902,Shawana711,Frami345,,white,nonhispanic,F
9949467b-303f-4d3b-80e8-8db9aa1ed316,10/2/1977,,999-41-2241,Delana41,Nikolaus26,M,black,nonhispanic,F
e4199934-4ef7-45a4-9583-8f764af997f2,8/20/2013,,999-52-2473,Tyler508,Hammes673,,white,nonhispanic,M
9caeb667-4b89-435e-a925-68265b9e87ce,1/28/1959,,999-18-1947,Connie24,Morar593,M,white,nonhispanic,F
734dfbb9-6320-4fee-b21a-175d3f2f14ba,5/19/1948,,999-55-2411,Cody889,Ruecker817,M,white,nonhispanic,M
dc00fea9-2f95-46f9-ba8e-d382489c6e6a,5/5/1981,,999-96-1363,Avery919,Murphy561,M,white,nonhispanic,M
f1728f28-ef0c-4342-9216-a4a4e8375961,1/13/1987,,999-82-3062,Scott935,MacGyver246,S,white,nonhispanic,F
d8b07feb-551d-4b3c-9733-c468b8104f0c,4/5/1951,10/28/2015,999-81-2328,Siobhan540,Walker122,M,white,nonhispanic,F
4eb14734-102d-442d-b683-809b100a1dea,4/4/1969,,999-19-8993,Gretchen912,Watsica258,M,white,nonhispanic,F
cc9b1521-809e-4426-81f0-1d7b307e2184,2/25/2012,,999-68-2911,Erin498,Kautzer186,,white,nonhispanic,F
2174522f-1d23-47cf-b56c-4ce3193c5bab,10/16/2009,,999-49-6603,Alyce744,Prohaska837,,white,nonhispanic,F
7b99cacb-b260-4c0a-a027-d1be359d9876,6/17/1966,,999-38-4580,Esther279,Wolf938,M,white,nonhispanic,F
b13d1ddc-4cc8-4b99-a4af-cb0c0c6f605a,9/28/1977,,999-92-5238,Bobbie849,Boyer713,S,white,nonhispanic,F
92e610ea-e98a-49fb-b770-9dcc307a5777,1/5/1959,,999-89-6659,Judith460,Legros616,M,white,nonhispanic,F
759ef86c-a675-457a-8304-0a6f34b57f8f,4/5/1951,,999-37-9963,Jaunita130,Nolan344,M,white,nonhispanic,F
40c83ae5-ba34-483e-b348-b558b44179ca,4/22/1925,10/27/2003,999-22-4520,Mickey576,Maggio310,M,black,nonhispanic,M
aaa1801a-51d1-4b7e-a5b8-7e8547be60a8,3/23/1925,3/28/1994,999-97-8316,Sherlyn657,Luettgen772,M,white,nonhispanic,F
ed965dc3-2f77-4277-8684-b044a57a962b,9/14/1984,,999-61-8030,Homer307,Mayer370,M,white,nonhispanic,M
5bee22a4-3260-4bf7-9666-281fc8f1eeb9,12/20/1973,,999-55-6588,Demetria799,Halvorson124,M,white,nonhispanic,F
d2726876-1462-4c32-b0e6-1628fdb88c14,4/22/1925,3/1/1972,999-11-1805,Boris111,Marks830,M,black,nonhispanic,M
ea32ff72-a209-4c99-a5e5-09f047152280,6/26/1981,,999-46-9501,Annalisa973,Schaefer657,M,white,nonhispanic,F
e234ae17-7d4d-4d7f-8eb6-38edc1ebebc2,12/23/1911,1/1/2004,999-47-8656,Alphonso102,Zulauf375,M,white,nonhispanic,M
23365743-e8f2-4aba-8242-15463f81f81b,3/23/1925,,999-11-9928,Araceli695,Reichel38,M,white,nonhispanic,F
3c851902-c01a-499c-bf65-00125386275f,7/25/1992,,999-47-8614,Morgan564,Dietrich576,S,white,nonhispanic,M
795b6813-1f5a-4f4b-9909-3687c1c40aac,12/9/2004,,999-28-9935,Zita788,Green467,,white,nonhispanic,F
716348ff-0af1-48b6-9c08-2907772ba5bc,4/22/1925,12/23/2004,999-56-9470,Herb645,Baumbach677,M,black,nonhispanic,M
a2e8d9a7-0eb0-4441-adb5-7cc720380f4e,12/23/1911,7/10/1966,999-69-3445,Rafael239,Hills818,M,white,nonhispanic,M
d4adfa2e-89ba-4ae6-9770-ef5a7ec4173a,11/8/1961,1/30/2016,999-36-1067,Tabetha269,Predovic534,M,white,nonhispanic,F
1847f723-4c17-46b8-805a-61d8cb43c9bb,11/18/1977,,999-22-7855,Ty725,Schmeler639,M,white,nonhispanic,M
19ad9612-4b4d-4a82-a323-c07168ec4d85,3/26/1930,,999-82-1922,Nigel915,Green467,M,white,nonhispanic,M
13a3a783-ecc5-4ec5-b3dc-168b15cebb88,7/20/1951,,999-60-3722,Mohammad578,Nikolaus26,S,white,nonhispanic,M
887dacdd-e5ce-4556-8ff1-9e902d222d95,6/21/1982,11/7/1983,999-23-6011,Mercedes82,Patiño436,,white,hispanic,F
e52a1bbc-7b12-4d01-82cc-1196da05e399,12/29/2016,,999-78-6914,Jenell974,Deckow585,,white,nonhispanic,F
fd0b3930-9d0a-45e4-a63f-deb872627381,4/25/1999,,999-64-3710,Janyce124,Schuster709,,white,nonhispanic,F
c8c1bcb3-f787-4d53-9e3f-8fc59740daa3,8/18/2017,,999-99-4105,Leo278,Senger904,,asian,nonhispanic,F
9f5eacbf-4d98-4024-a559-86d7802e4ead,4/22/1925,2/19/2004,999-65-5992,Sheldon401,Blick895,S,black,nonhispanic,M
6319546f-4629-4f12-994a-f489678bc05d,10/15/1995,,999-43-5463,Marta91,Swift555,,white,nonhispanic,F
18794a7c-c7fa-47d6-8387-9fc133c4e1e3,6/21/1982,,999-95-1628,Victoria535,Mares644,M,white,hispanic,F
84114892-a562-4dff-8135-e01c0c8a5cc3,12/10/1961,,999-49-6842,Luz785,Cedillo160,M,white,hispanic,F
7e9b76f2-3b74-4a55-b4a3-a6a4bc51b480,4/10/1970,,999-71-1265,Mario764,Bahringer146,M,white,nonhispanic,M
b5bbfa23-0c80-4762-a3b9-97ceebed8d27,11/8/1961,7/18/2016,999-82-2939,Kelsie51,Becker968,M,white,nonhispanic,F
5c520448-6728-42cb-8cf2-457bc7c2b1f1,8/31/2008,,999-19-1869,Noble66,Pagac496,,white,nonhispanic,M
6d8fdec1-d77d-4175-b250-f1bac5472b48,12/23/1911,,999-32-3912,Santos184,Fay398,M,white,nonhispanic,M
b7740f2d-d404-4021-8c0a-2c395ef9b4da,4/22/1925,7/24/1974,999-27-4749,Ted955,Altenwerth646,M,black,nonhispanic,M
a3eb7df2-1943-4004-9ec1-d953794c638f,3/2/1989,,999-88-5653,Caron739,Will178,S,white,nonhispanic,F
3e66977b-83ab-433e-9cd5-91b6ea2019a3,10/16/1978,,999-45-2311,Herschel574,Wilkinson796,M,white,nonhispanic,M
3f42f2e3-6f63-47d2-aac8-ee1f12271b47,7/16/2016,,999-68-3740,Gracia333,Aufderhar910,,white,nonhispanic,F
9b50f7b9-c67c-4044-aad0-594ee95b0c29,7/1/2018,,999-23-6268,Eduardo902,Crona259,,white,hispanic,M
97e25dc6-10bd-4ad2-9269-6e33b61870dc,9/5/2018,,999-56-9147,Lavonna163,Paucek755,,white,nonhispanic,F
3335451e-608b-493a-9560-f0a05dd50b17,3/6/2017,,999-37-1994,Gwenn701,Runolfsson901,,white,nonhispanic,F
de7c8b90-7d39-4245-afc5-e8d01b599ae1,10/12/2005,,999-77-8688,Pat3,Howell947,,white,hispanic,M
a694ecfc-e39e-46dc-876e-029b32ba0135,8/15/2006,,999-31-6511,Teisha100,Lockman863,,white,nonhispanic,F
b88dac97-2026-43e9-b40f-71fc0f888ce7,5/16/2002,,999-11-8443,Katheryn92,Douglas31,,white,nonhispanic,F
295044c0-c8ea-4c19-a69b-30a68f3c9502,11/8/1961,,999-66-1213,Laine739,Langworth352,M,white,nonhispanic,F
6e20fc08-a75d-43db-b642-4f15064aeb0d,11/21/2016,,999-91-7902,Cathie710,Beatty507,,black,nonhispanic,F
d7d1f837-a2c8-4648-b498-a02278b91a08,3/11/1987,,999-58-8342,Haywood675,Jast432,M,white,nonhispanic,M
98d08360-e1de-46f4-a01e-0c66c92e5567,4/22/1925,3/7/1990,999-31-8775,Ethan766,Grant908,M,black,nonhispanic,M
6322b3dc-1e15-4df9-9d5f-dac2501d9960,7/10/1956,,999-33-6714,Jim478,Abbott774,M,white,nonhispanic,M
80427c8e-15ba-482f-b168-fc4f1d375179,11/29/1935,,999-62-4581,Luigi346,Schultz619,M,white,nonhispanic,M
e1146189-55f3-4bad-9ee3-beca009d27a5,3/16/1972,,999-41-2437,Cruz300,O'Keefe54,M,white,nonhispanic,M
baf82b89-1f3a-481e-b816-e176db1e2e26,1/28/2015,,999-16-6157,Quinton758,Conn188,,white,nonhispanic,M
e98f6994-bee2-4238-bc9d-1997dd5a4260,2/23/1984,,999-26-8999,Augustine565,Emard19,M,white,nonhispanic,M
af08878c-08dc-4938-aebd-cd5da315c479,7/6/1949,,999-93-7135,Franklyn361,Bartoletti50,M,white,nonhispanic,M
fd3acd35-add1-4634-8c90-68ed0f638fde,9/24/1950,10/19/2013,999-26-3210,Wilber603,Schinner682,S,white,nonhispanic,M
92c8d9dc-2430-4b35-8fa8-63bf6913737b,11/7/1985,,999-60-4301,Deetta949,Greenholt190,M,white,nonhispanic,F
e36321fa-0e45-4386-a404-6e1afda736b8,6/23/2018,,999-64-6789,Refugia211,Wintheiser220,,white,nonhispanic,F
64b55489-6953-48af-9e74-07e56130c0e6,4/22/1925,,999-46-9377,Dick869,Trantow673,M,black,nonhispanic,M
ee6551d3-ea6d-498b-8117-b4ff3e5bd85e,1/10/1939,,999-23-9536,Carlota980,Stracke611,M,white,nonhispanic,F
c7ab72b3-8095-4913-8207-59f049a2ba98,2/14/1968,,999-76-5278,Margit604,D'Amore443,M,white,nonhispanic,F
8b119fdd-0fea-46dd-9106-b5c7813e7260,7/25/2000,,999-88-6112,Christian753,Williamson769,,white,nonhispanic,M
b48a38ae-3bb7-4e52-add7-bce581c87262,11/19/1911,3/24/1999,999-42-8857,Reyes140,Wiza601,M,white,nonhispanic,M
6f7f9443-cb21-4b03-8cdc-14ab4894c779,9/24/1950,,999-37-1261,Heath320,Price929,M,white,nonhispanic,M
848e0227-5d5d-4bdf-8603-207cdea72e2a,3/27/1949,,999-87-5716,Alda400,Kris249,M,white,nonhispanic,F
eafd1fd3-3778-423a-ba79-4584bd310eb4,7/5/2003,,999-39-2345,Buford910,Lynch190,,white,nonhispanic,M
25f2b770-8821-48f0-a7fe-460dfe3b15b8,5/15/2000,,999-25-3887,Winford225,Hoeger474,,white,nonhispanic,M
8fd4e053-b318-44d7-9401-0ca84b4d1347,4/26/1963,5/8/2006,999-13-9544,Marian936,Thompson596,M,white,nonhispanic,F
7f874045-4062-405d-8c23-abb12d0af23e,5/20/1972,,999-81-1937,Laverne101,Hills818,S,white,nonhispanic,M
25d6cb75-fac8-4007-a065-819121f4bab9,12/25/2009,,999-63-4441,Wilson960,Herzog843,,white,nonhispanic,M
f079528f-e325-4c13-ac9f-da60cb48cdb3,7/23/1974,,999-48-2524,Orval846,Grimes165,M,asian,nonhispanic,M
7ee74549-5b9b-4221-9f67-5b7221d94f1a,9/19/2008,,999-36-6265,Kay203,Muller251,,white,nonhispanic,F
81813194-e1ed-41c2-8f7a-122a60b06550,4/30/1971,,999-75-5931,Merideth332,Littel644,M,white,nonhispanic,F
c54cc071-b1fe-4341-a728-c6247909c486,7/22/1973,,999-56-1016,Von197,Powlowski563,M,white,nonhispanic,M
d08a86d9-8717-4206-8534-e81dd03a18f1,11/19/1911,10/3/1979,999-70-3179,Evan94,Rodriguez71,M,white,nonhispanic,M
8d2d059c-8114-41da-996d-639cd97d92e2,7/20/1982,,999-52-4945,Tuan998,Wintheiser220,M,asian,nonhispanic,M
2e4df8c7-8b04-4165-a1fb-e4234d8aebe7,4/26/1963,,999-88-5017,Apolonia139,Bailey598,M,white,nonhispanic,F
4ba0fb24-b585-447f-a2be-392c3a50c4b6,5/7/1969,,999-48-9741,Sherilyn598,O'Kon634,M,white,nonhispanic,F
26ca976d-0b5b-4662-af41-535ff670dd5a,9/22/2014,,999-70-4950,Shanti441,Lesch175,,white,nonhispanic,F
542a3d97-d840-4f63-9cc7-5110ce3f7e82,10/11/1956,,999-60-7953,Clara183,Lemus978,M,white,hispanic,F
ab88386a-1c0d-4d1c-89fc-b38f631b3edc,1/25/1990,,999-85-3833,Oda116,Willms744,M,white,nonhispanic,F
0d270daf-d227-4461-a6bd-256676bdf824,12/13/1961,,999-54-8893,Emilio417,Amador986,M,white,hispanic,M
c6e8d2a5-ec57-4353-9e7f-0b0bbefd1959,12/21/1980,,999-33-3235,Eric487,Haag279,M,white,nonhispanic,M
0042862c-9889-4a2e-b782-fac1e540ecb4,11/26/2009,,999-20-4613,Dewitt635,Feest103,,white,nonhispanic,M
b36658dd-cb89-41cf-b2e9-1d84894946d5,11/19/1911,7/5/1987,999-34-6461,Kip442,Shanahan202,S,white,nonhispanic,M
b41a82a3-26a8-4ec1-b471-9b0887b989d7,3/8/1944,,999-95-8331,Laticia649,Moen819,M,white,nonhispanic,F
cae10920-f977-48b4-a0d3-4d70ad561fd1,5/30/1913,5/2/2009,999-57-1891,Logan497,Brekke496,S,black,nonhispanic,M
c9e63df1-a715-4c9e-b76c-e31ec0fc3e96,8/9/1998,,999-35-9616,Warren653,Conroy74,,white,nonhispanic,M
899a4f9c-abc3-4a13-88e4-0f7862ee6ab5,6/30/1927,6/21/1995,999-98-4933,Magaret757,Abernathy524,M,white,nonhispanic,F
b2023485-94da-4556-8903-8d413bca8cb8,6/17/1975,,999-17-8698,Aleen595,Hand679,M,white,nonhispanic,F
986fb981-de56-4d8b-a2a7-d688f7f5974f,1/8/1985,,999-31-4553,Silas208,Will178,S,white,nonhispanic,M
65243e61-da11-42a6-826e-a43d960d1e84,9/16/1990,,999-29-3981,Anja508,Lubowitz58,M,white,nonhispanic,F
0ac1bb9f-5fdd-45a5-9891-2f826d86dc17,11/28/2015,,999-93-2128,Cletus494,Strosin214,,white,nonhispanic,M
199946d9-69de-43e1-9ce6-d6b646b84955,11/23/2017,,999-67-4988,Lasandra232,Muller251,,white,nonhispanic,F
4f0cc2f3-8492-41c9-ad38-f01219739df0,11/5/1964,,999-60-3312,Analisa263,Kiehn525,M,white,nonhispanic,F
4be910c3-22ae-4868-9dbe-667aec6e5342,9/27/1956,,999-31-1948,Kathrine376,Ledner144,M,white,nonhispanic,F
f1e65288-3df1-4bb4-b67e-b41d6f1385a2,6/30/1927,6/27/1988,999-56-6027,Sharita792,Osinski784,M,white,nonhispanic,F
108cff4f-f9f1-4817-81a1-110697e354de,6/30/1948,,999-41-7679,Mariano761,Castillo397,S,white,hispanic,M
0522e580-6775-49f5-b471-b39624280402,10/11/1951,4/29/2016,999-20-7971,Clyde817,Ebert178,S,black,nonhispanic,F
9bec0b9a-f54e-4861-93ce-45c703f1929d,6/17/1961,,999-59-1072,Mickey576,Padberg411,M,black,nonhispanic,M
3ef4c7dc-28c2-4436-b0cc-fa858e2e6c90,5/12/1957,,999-26-4970,Toccara373,Larkin917,M,white,nonhispanic,F
475b2a8b-19a0-451a-b965-9c6bebf16434,5/30/1913,,999-38-4849,Manual570,Kertzmann286,M,black,nonhispanic,M
b87254fa-724d-4a80-8ac7-ca3c528d6e90,3/4/1969,,999-47-3151,Adell482,Mosciski958,M,asian,nonhispanic,F
08ea9043-5f84-46ab-9815-81d90024169a,10/27/1960,,999-55-8341,Mui729,Kihn564,M,white,nonhispanic,F
e47e6347-73d4-4244-b92e-8a7cea33d434,8/13/2004,8/19/2005,999-77-5746,Don899,Upton904,,white,nonhispanic,M
2c7af31a-7740-4f28-80f8-d5005ea9c6c0,11/23/1965,,999-26-5956,Bree992,Hahn503,M,white,nonhispanic,F
137acc1b-dbca-473e-84bb-fe1baaf98819,11/19/1911,11/3/1975,999-95-7671,Boyd728,Beahan375,M,white,nonhispanic,M
59486a8b-389b-4355-9df4-edc62bbd1a11,10/11/1951,,999-61-9573,Devona405,Erdman779,M,black,nonhispanic,F
5137bcf1-9fc6-4187-8d8a-da1624e21751,6/30/1927,,999-83-8712,Santana368,Tromp100,M,white,nonhispanic,F
0b48619e-1602-488c-a23b-3d4937153dff,6/2/1986,,999-47-8450,Mario764,Kautzer186,M,white,nonhispanic,F
f588df9c-15b0-47b8-8867-00d45327b705,6/21/1983,,999-68-7122,Hubert238,Nader710,M,white,hispanic,M
2950e244-0ba6-4afe-ac30-e0d5529d1d1b,8/13/2004,,999-83-7615,Stewart672,Gusikowski974,,white,nonhispanic,M
dfc7b1ae-1583-4d88-970d-02712d55070c,1/6/2020,,999-95-9182,Exie255,Smitham825,,white,nonhispanic,F
e130929b-3c86-4b5e-8b07-22537fc9e84d,2/10/1937,8/9/1989,999-39-7311,Cornell131,Goyette777,M,white,nonhispanic,M
0df7cd60-097e-4fba-90eb-f7e9d9de0b67,5/19/1993,,999-82-8530,Elmer371,Schinner682,,white,nonhispanic,M
ed043572-d676-4b8b-86d0-435151812fd4,10/9/1994,,999-41-5383,Gracie337,Medhurst46,,asian,nonhispanic,F
bd06f239-4b79-4780-9f3d-2d48245b05c6,5/14/1993,,999-28-1997,Laine739,Abbott774,,white,nonhispanic,F
51f196eb-b11e-493e-ad95-254285af055e,8/7/1963,,999-89-8579,Cleopatra935,Grant908,M,white,nonhispanic,F
b69c21d3-2a19-4833-b3a9-37bd30b64e2d,5/21/1956,,999-63-7091,Trenton748,Nicolas769,S,asian,nonhispanic,M
6cf93841-acdc-45c5-aca5-7c3efefd7494,6/12/1984,,999-10-1847,Mario764,Waters156,M,white,nonhispanic,F
c71fe37e-26f4-4b41-b017-5be7b5e129fe,5/24/1987,,999-72-7629,Ariane992,Kshlerin58,S,white,nonhispanic,F
76811a9f-dd57-4949-9377-5c164d58665d,3/4/2020,,999-86-4346,Yu876,Herzog843,,white,nonhispanic,F
b5b4755b-462c-4dcf-acd1-75ca01b7c453,2/3/1954,8/19/1987,999-31-1166,Lindsey52,Tromp100,M,white,nonhispanic,M
a3abc11b-0fd1-4eb9-a69a-9075b4737612,11/19/1911,,999-47-9209,Irvin970,Goodwin327,M,white,nonhispanic,M
f23e12d9-2ec6-4006-b041-ea78d374e9c9,9/6/2014,,999-81-9661,Diana207,Vigil207,,white,hispanic,F
aeb1d328-5e2b-44e4-91ed-4527c91c7dba,5/20/1994,,999-83-4431,Mindy103,Hintz995,,white,nonhispanic,F
0288abb6-633c-40c3-ba0c-66c7d957727e,11/28/1950,,999-18-7195,Keva141,Shanahan202,M,white,nonhispanic,F
24aa19bf-9bda-4147-8ed3-8b8a56bd00fb,8/30/1997,,999-67-4573,Chad48,Howell947,,white,nonhispanic,M
36421d27-328e-4b13-9fca-903c19fe49dd,2/12/1965,3/10/2016,999-94-1357,Hosea56,Gerlach374,M,black,nonhispanic,M
173c7abc-b19b-4533-aa53-7156b53df51f,2/3/1954,6/14/1995,999-91-6517,Leopoldo762,Anderson154,S,white,nonhispanic,M
a543a58b-6127-448a-a737-3056c022601f,6/11/2012,,999-21-3864,Dolly486,Marvin195,,white,nonhispanic,F
508d609e-4740-4458-a1b0-3d2fcb0ba804,3/24/1992,,999-98-2742,Shayla126,Cummings51,M,white,nonhispanic,F
00185faa-2760-4218-9bf5-db301acf8274,11/18/2003,,999-50-8531,Eusebio566,Wyman904,,white,nonhispanic,M
d5e83f2c-49a2-4494-8933-da8809416e11,11/9/1973,,999-57-6186,Randee35,Gibson10,M,white,nonhispanic,F
4970c680-5a9b-4f7c-9d22-9c294fa476aa,5/21/1965,,999-29-1092,Wilfred787,Hudson301,M,white,nonhispanic,M
cb1be644-93a5-4208-8776-f5feece6967a,2/3/1954,9/19/1973,999-17-5234,Lon587,Schuppe920,,white,nonhispanic,M
104e2a62-f1b0-4395-991b-f46edca51dac,10/15/1990,,999-36-8414,Teodoro374,Considine820,S,white,hispanic,M
5a1848d9-9b49-4529-94f1-e463b502c73b,2/12/1965,3/3/2000,999-56-6320,Harris789,Metz686,M,black,nonhispanic,M
1be72444-925b-4a44-ac45-608a4ba2e8d5,10/10/1985,,999-89-4456,Elaine830,Wiza601,M,white,nonhispanic,F
f6f561cc-1e0a-4f36-80c9-4b734d4b1a2e,2/3/1954,,999-37-7681,Jamal145,Schmidt332,M,white,nonhispanic,M
b574b7cc-3294-4d3b-8cfe-81dcf7456ab4,7/30/1950,,999-66-3945,Lana840,Grady603,S,white,nonhispanic,F
ff6948b7-3d62-4bfc-bc7d-dbb6748ed0be,6/27/1977,,999-74-1098,Kris249,Champlin946,M,white,nonhispanic,F
f504b982-e99b-4064-ad25-9e5480e769cd,4/28/1957,,999-15-8346,Jerrold404,Purdy2,S,white,nonhispanic,M
6ec18ddf-e9ee-421a-9033-456f558c7b4b,2/10/1937,3/23/2005,999-64-1707,Stanley702,Douglas31,M,white,nonhispanic,M
2146b1c2-74e9-4217-8869-b8121bead8cc,7/4/2010,,999-10-8649,Larisa542,Fritsch593,,white,nonhispanic,F
f6499733-1d98-4d73-a168-1ef765ad827f,4/14/2012,,999-76-3052,Mikaela760,Johns824,,white,nonhispanic,F
ea521af0-e6c4-4a3c-899c-89c35c49287d,6/10/1954,1/3/2019,999-66-5434,Christoper325,Wolff180,S,asian,nonhispanic,M
d317663c-f8b8-47a7-915f-e3e68d1214cc,6/4/1995,,999-13-6393,Anton902,O'Kon634,,white,nonhispanic,M
33204bf4-1feb-4369-8cc8-9edc4ad79c92,5/30/1974,3/17/1986,999-85-8076,Timothy142,Sporer811,,white,nonhispanic,M
40bb6e06-0d00-40d1-92b9-f4f2bcee5781,7/10/1937,,999-63-5521,Nelda514,West559,M,white,nonhispanic,F
8bcead4c-0ed1-4350-81ae-af2e025c785b,7/4/1972,,999-83-4483,Lonnie913,Hayes766,S,white,nonhispanic,M
892ddfec-0a9a-4b70-b13f-849db0c65254,5/30/1974,,999-17-9642,Cameron381,Douglas31,S,white,nonhispanic,M
1211c8ff-ab73-49f3-b2ab-87b7a03f6167,3/24/1972,,999-60-3859,Ozzie259,Huel628,M,white,nonhispanic,M
a1f0728e-75f6-4120-b460-b8394bd08c1c,6/10/1954,,999-38-2731,Daryl568,Schiller186,M,asian,nonhispanic,M
257af8d7-ba2c-4394-9a30-691e6f80d8a6,5/31/1917,,999-92-1404,Nickole723,Denesik803,M,white,nonhispanic,F
6958e2b0-3c19-4217-8049-2d315c70cab5,2/10/1937,,999-88-8239,Denny560,Bosco882,M,white,nonhispanic,M
5c06120a-9af5-4204-951b-7a8bfc465df3,1/27/1960,,999-67-9095,Natashia109,Nitzsche158,M,asian,nonhispanic,F
91ee0a50-461e-4d5b-9f49-76360b1d94d7,10/19/1972,,999-93-3983,Elke785,Zemlak964,M,black,hispanic,F
9b745b3c-c385-44cf-b4cb-448b67e58389,3/24/1969,,999-57-8889,Irena775,Wilkinson796,M,asian,nonhispanic,F
097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,6/18/2003,,999-43-8940,Maribeth658,D'Amore443,,white,hispanic,F
7e3becd0-0053-4d2e-b57e-075b874c32a6,12/14/1999,,999-73-8345,Dale454,Satterfield305,,white,nonhispanic,F
690e0ead-590e-4008-a376-67f88c5d7bad,6/22/1966,,999-25-6081,Cleotilde229,Lindgren255,S,white,nonhispanic,F
dd0feb0d-607b-4d38-887e-657586bc28a3,7/10/1962,,999-34-5113,Mercedes82,Agosto501,M,black,hispanic,F
11e1992a-28b9-4ee8-bb7f-1c3a7041b57d,7/4/1948,,999-41-1321,Alease857,Strosin214,S,asian,nonhispanic,F
4054b69b-2082-4ce7-ae96-0c10f7da3020,9/15/2006,,999-15-6841,Kandice471,Boehm581,,white,nonhispanic,F
d2f15935-a7c8-460e-add0-a1d39c4cc584,11/12/2001,,999-36-2124,Karyn217,Ullrich385,,white,nonhispanic,F
7ea0b41a-3459-4623-a288-0ac335319244,8/31/1988,,999-90-8499,Asa127,Ortiz186,M,white,nonhispanic,M
2cd4ff27-8689-4c17-b96d-f6daeeac830a,2/19/1943,,999-63-2990,Mertie42,Leannon79,M,white,nonhispanic,F
8be62b06-5994-47fe-aad8-a27a02e054fa,12/2/1987,11/28/2015,999-12-3049,Anita473,Nájera755,S,white,hispanic,F
941f66eb-5ca6-45cc-b205-6de1f1a59233,2/12/1965,10/8/2018,999-44-9258,Merlin721,Breitenberg711,M,black,nonhispanic,M
ff02f237-fedb-453b-85b1-ebfc2609c312,9/1/1999,,999-77-1436,Riley817,Donnelly343,,white,nonhispanic,M
7279ced8-7e16-4b9b-8832-47ea10aadd9c,4/18/1972,,999-91-7274,Gertrud593,D'Amore443,M,white,nonhispanic,F
275e4aea-c071-42d9-8ab1-a462ef4732e0,7/6/1987,,999-85-6284,Mohammad578,Wuckert783,S,white,nonhispanic,M
65b0df4d-7a31-4a6d-9afb-96952e930f89,3/31/2008,,999-62-3792,Cassondra930,Pfannerstill264,,white,nonhispanic,F
